ecosystem,package,version,license,official_metadata,upstream_repository,license_evidence,verification,declared_locations,included_package_code
npm,lightningcss-darwin-arm64,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-darwin-arm64/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-darwin-arm64/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-darwin-arm64,no
npm,lightningcss-darwin-x64,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-darwin-x64/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-darwin-x64/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-darwin-x64,no
npm,lightningcss-darwin-x64,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-darwin-x64/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-darwin-x64/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-darwin-x64,no
npm,lightningcss-freebsd-x64,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-freebsd-x64/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-freebsd-x64/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-freebsd-x64,no
npm,lightningcss-freebsd-x64,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-freebsd-x64/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-freebsd-x64/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-freebsd-x64,no
npm,lightningcss-linux-arm-gnueabihf,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm-gnueabihf/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm-gnueabihf/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-linux-arm-gnueabihf,no
npm,lightningcss-linux-arm-gnueabihf,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm-gnueabihf/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm-gnueabihf/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-linux-arm-gnueabihf,no
npm,lightningcss-linux-arm64-gnu,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm64-gnu/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm64-gnu/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-linux-arm64-gnu,no
npm,lightningcss-linux-arm64-gnu,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm64-gnu/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm64-gnu/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-linux-arm64-gnu,no
npm,lightningcss-linux-arm64-musl,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm64-musl/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm64-musl/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-linux-arm64-musl,no
npm,lightningcss-linux-arm64-musl,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-arm64-musl/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-arm64-musl/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-linux-arm64-musl,no
npm,lightningcss-linux-x64-gnu,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-x64-gnu/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-x64-gnu/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-linux-x64-gnu,no
npm,lightningcss-linux-x64-gnu,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-x64-gnu/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-x64-gnu/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-linux-x64-gnu,no
npm,lightningcss-linux-x64-musl,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-x64-musl/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-x64-musl/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-linux-x64-musl,no
npm,lightningcss-linux-x64-musl,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-linux-x64-musl/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-linux-x64-musl/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-linux-x64-musl,no
npm,lightningcss-win32-arm64-msvc,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-win32-arm64-msvc/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-win32-arm64-msvc/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-win32-arm64-msvc,no
npm,lightningcss-win32-arm64-msvc,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-win32-arm64-msvc/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-win32-arm64-msvc/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-win32-arm64-msvc,no
npm,lightningcss-win32-x64-msvc,1.31.1,MPL-2.0,https://registry.npmjs.org/lightningcss-win32-x64-msvc/1.31.1,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-win32-x64-msvc/1.31.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lightningcss-win32-x64-msvc,no
npm,lightningcss-win32-x64-msvc,1.32.0,MPL-2.0,https://registry.npmjs.org/lightningcss-win32-x64-msvc/1.32.0,git+https://github.com/parcel-bundler/lightningcss.git,https://registry.npmjs.org/lightningcss-win32-x64-msvc/1.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite/node_modules/lightningcss-win32-x64-msvc,no
npm,linebreak,1.1.0,MIT,https://registry.npmjs.org/linebreak/1.1.0,git+https://github.com/devongovett/linebreaker.git,https://registry.npmjs.org/linebreak/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/linebreak,no
npm,loader-runner,4.3.2,MIT,https://registry.npmjs.org/loader-runner/4.3.2,git+https://github.com/webpack/loader-runner.git,https://registry.npmjs.org/loader-runner/4.3.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/loader-runner,no
npm,locate-path,6.0.0,MIT,https://registry.npmjs.org/locate-path/6.0.0,git+https://github.com/sindresorhus/locate-path.git,https://registry.npmjs.org/locate-path/6.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/locate-path,no
npm,lodash.merge,4.6.2,MIT,https://registry.npmjs.org/lodash.merge/4.6.2,git+https://github.com/lodash/lodash.git,https://registry.npmjs.org/lodash.merge/4.6.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lodash.merge,no
npm,loose-envify,1.4.0,MIT,https://registry.npmjs.org/loose-envify/1.4.0,git://github.com/zertosh/loose-envify.git,https://registry.npmjs.org/loose-envify/1.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/loose-envify,no
npm,lru-cache,5.1.1,ISC,https://registry.npmjs.org/lru-cache/5.1.1,git://github.com/isaacs/node-lru-cache.git,https://registry.npmjs.org/lru-cache/5.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/lru-cache,no
npm,magic-string,0.30.21,MIT,https://registry.npmjs.org/magic-string/0.30.21,git+https://github.com/Rich-Harris/magic-string.git,https://registry.npmjs.org/magic-string/0.30.21,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/magic-string,no
npm,math-intrinsics,1.1.0,MIT,https://registry.npmjs.org/math-intrinsics/1.1.0,git+https://github.com/es-shims/math-intrinsics.git,https://registry.npmjs.org/math-intrinsics/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/math-intrinsics,no
npm,merge-stream,2.0.0,MIT,https://registry.npmjs.org/merge-stream/2.0.0,git+https://github.com/grncdr/merge-stream.git,https://registry.npmjs.org/merge-stream/2.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/merge-stream,no
npm,merge2,1.4.1,MIT,https://registry.npmjs.org/merge2/1.4.1,git+ssh://git@github.com/teambition/merge2.git,https://registry.npmjs.org/merge2/1.4.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/merge2,no
npm,micromatch,4.0.8,MIT,https://registry.npmjs.org/micromatch/4.0.8,git+https://github.com/micromatch/micromatch.git,https://registry.npmjs.org/micromatch/4.0.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/micromatch,no
npm,mime-db,1.54.0,MIT,https://registry.npmjs.org/mime-db/1.54.0,git+https://github.com/jshttp/mime-db.git,https://registry.npmjs.org/mime-db/1.54.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/mime-db,no
npm,miniflare,4.20260515.0,MIT,https://registry.npmjs.org/miniflare/4.20260515.0,git+https://github.com/cloudflare/workers-sdk.git,https://registry.npmjs.org/miniflare/4.20260515.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/miniflare,no
npm,minimatch,10.2.5,BlueOak-1.0.0,https://registry.npmjs.org/minimatch/10.2.5,git+ssh://git@github.com/isaacs/minimatch.git,https://registry.npmjs.org/minimatch/10.2.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/typescript-estree/node_modules/minimatch,no
npm,minimatch,3.1.5,ISC,https://registry.npmjs.org/minimatch/3.1.5,git://github.com/isaacs/minimatch.git,https://registry.npmjs.org/minimatch/3.1.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/minimatch,no
npm,minimist,1.2.8,MIT,https://registry.npmjs.org/minimist/1.2.8,git://github.com/minimistjs/minimist.git,https://registry.npmjs.org/minimist/1.2.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/minimist,no
npm,ms,2.1.3,MIT,https://registry.npmjs.org/ms/2.1.3,git+https://github.com/vercel/ms.git,https://registry.npmjs.org/ms/2.1.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/ms,no
npm,nanoid,3.3.12,MIT,https://registry.npmjs.org/nanoid/3.3.12,git+https://github.com/ai/nanoid.git,https://registry.npmjs.org/nanoid/3.3.12,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/nanoid,no
npm,napi-postinstall,0.3.4,MIT,https://registry.npmjs.org/napi-postinstall/0.3.4,git+https://github.com/un-ts/napi-postinstall.git,https://registry.npmjs.org/napi-postinstall/0.3.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/napi-postinstall,no
npm,natural-compare,1.4.0,MIT,https://registry.npmjs.org/natural-compare/1.4.0,git://github.com/litejs/natural-compare-lite.git,https://registry.npmjs.org/natural-compare/1.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/natural-compare,no
npm,neo-async,2.6.2,MIT,https://registry.npmjs.org/neo-async/2.6.2,git+ssh://git@github.com/suguru03/neo-async.git,https://registry.npmjs.org/neo-async/2.6.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/neo-async,no
npm,next,16.2.6,MIT,https://registry.npmjs.org/next/16.2.6,git+https://github.com/vercel/next.js.git,https://registry.npmjs.org/next/16.2.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/next,no
npm,node-exports-info,1.6.0,MIT,https://registry.npmjs.org/node-exports-info/1.6.0,git+https://github.com/inspect-js/node-exports-info.git,https://registry.npmjs.org/node-exports-info/1.6.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/node-exports-info,no
npm,node-releases,2.0.44,MIT,https://registry.npmjs.org/node-releases/2.0.44,git+https://github.com/chicoxyzzy/node-releases.git,https://registry.npmjs.org/node-releases/2.0.44,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/node-releases,no
npm,object-assign,4.1.1,MIT,https://registry.npmjs.org/object-assign/4.1.1,git+https://github.com/sindresorhus/object-assign.git,https://registry.npmjs.org/object-assign/4.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object-assign,no
npm,object-inspect,1.13.4,MIT,https://registry.npmjs.org/object-inspect/1.13.4,git://github.com/inspect-js/object-inspect.git,https://registry.npmjs.org/object-inspect/1.13.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object-inspect,no
npm,object-keys,1.1.1,MIT,https://registry.npmjs.org/object-keys/1.1.1,git://github.com/ljharb/object-keys.git,https://registry.npmjs.org/object-keys/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object-keys,no
npm,object.assign,4.1.7,MIT,https://registry.npmjs.org/object.assign/4.1.7,git://github.com/ljharb/object.assign.git,https://registry.npmjs.org/object.assign/4.1.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object.assign,no
npm,object.entries,1.1.9,MIT,https://registry.npmjs.org/object.entries/1.1.9,git://github.com/es-shims/Object.entries.git,https://registry.npmjs.org/object.entries/1.1.9,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object.entries,no
npm,object.fromentries,2.0.8,MIT,https://registry.npmjs.org/object.fromentries/2.0.8,git://github.com/es-shims/Object.fromEntries.git,https://registry.npmjs.org/object.fromentries/2.0.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object.fromentries,no
npm,object.groupby,1.0.3,MIT,https://registry.npmjs.org/object.groupby/1.0.3,git+https://github.com/es-shims/Object.groupBy.git,https://registry.npmjs.org/object.groupby/1.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object.groupby,no
npm,object.values,1.2.1,MIT,https://registry.npmjs.org/object.values/1.2.1,git://github.com/es-shims/Object.values.git,https://registry.npmjs.org/object.values/1.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/object.values,no
npm,optionator,0.9.4,MIT,https://registry.npmjs.org/optionator/0.9.4,git://github.com/gkz/optionator.git,https://registry.npmjs.org/optionator/0.9.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/optionator,no
npm,own-keys,1.0.1,MIT,https://registry.npmjs.org/own-keys/1.0.1,git+https://github.com/ljharb/own-keys.git,https://registry.npmjs.org/own-keys/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/own-keys,no
npm,p-limit,3.1.0,MIT,https://registry.npmjs.org/p-limit/3.1.0,git+https://github.com/sindresorhus/p-limit.git,https://registry.npmjs.org/p-limit/3.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/p-limit,no
npm,p-locate,5.0.0,MIT,https://registry.npmjs.org/p-locate/5.0.0,git+https://github.com/sindresorhus/p-locate.git,https://registry.npmjs.org/p-locate/5.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/p-locate,no
npm,pako,0.2.9,MIT,https://registry.npmjs.org/pako/0.2.9,git+https://github.com/nodeca/pako.git,https://registry.npmjs.org/pako/0.2.9,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/pako,no
npm,parent-module,1.0.1,MIT,https://registry.npmjs.org/parent-module/1.0.1,git+https://github.com/sindresorhus/parent-module.git,https://registry.npmjs.org/parent-module/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/parent-module,no
npm,parse-css-color,0.2.1,MIT,https://registry.npmjs.org/parse-css-color/0.2.1,git+https://github.com/noeldelgado/parse-css-color.git,https://registry.npmjs.org/parse-css-color/0.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/parse-css-color,no
npm,path-exists,4.0.0,MIT,https://registry.npmjs.org/path-exists/4.0.0,git+https://github.com/sindresorhus/path-exists.git,https://registry.npmjs.org/path-exists/4.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/path-exists,no
npm,path-key,3.1.1,MIT,https://registry.npmjs.org/path-key/3.1.1,git+https://github.com/sindresorhus/path-key.git,https://registry.npmjs.org/path-key/3.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/path-key,no
npm,path-parse,1.0.7,MIT,https://registry.npmjs.org/path-parse/1.0.7,git+https://github.com/jbgutierrez/path-parse.git,https://registry.npmjs.org/path-parse/1.0.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/path-parse,no
npm,path-to-regexp,6.3.0,MIT,https://registry.npmjs.org/path-to-regexp/6.3.0,git+https://github.com/pillarjs/path-to-regexp.git,https://registry.npmjs.org/path-to-regexp/6.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/path-to-regexp,no
npm,pathe,2.0.3,MIT,https://registry.npmjs.org/pathe/2.0.3,git+https://github.com/unjs/pathe.git,https://registry.npmjs.org/pathe/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/pathe,no
npm,pdfjs-dist,6.2.108,Apache-2.0,https://registry.npmjs.org/pdfjs-dist/6.2.108,git+https://github.com/mozilla/pdf.js.git,https://registry.npmjs.org/pdfjs-dist/6.2.108,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/pdfjs-dist,no
npm,picocolors,1.1.1,ISC,https://registry.npmjs.org/picocolors/1.1.1,git+https://github.com/alexeyraspopov/picocolors.git,https://registry.npmjs.org/picocolors/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/picocolors,no
npm,picomatch,2.3.2,MIT,https://registry.npmjs.org/picomatch/2.3.2,git+https://github.com/micromatch/picomatch.git,https://registry.npmjs.org/picomatch/2.3.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/picomatch,no
npm,picomatch,4.0.4,MIT,https://registry.npmjs.org/picomatch/4.0.4,git+https://github.com/micromatch/picomatch.git,https://registry.npmjs.org/picomatch/4.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/tinyglobby/node_modules/picomatch; frontend/package-lock.json:node_modules/vite/node_modules/picomatch,no
npm,possible-typed-array-names,1.1.0,MIT,https://registry.npmjs.org/possible-typed-array-names/1.1.0,git+https://github.com/ljharb/possible-typed-array-names.git,https://registry.npmjs.org/possible-typed-array-names/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/possible-typed-array-names,no
npm,postcss,8.4.31,MIT,https://registry.npmjs.org/postcss/8.4.31,git+https://github.com/postcss/postcss.git,https://registry.npmjs.org/postcss/8.4.31,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/next/node_modules/postcss,no
npm,postcss,8.5.14,MIT,https://registry.npmjs.org/postcss/8.5.14,git+https://github.com/postcss/postcss.git,https://registry.npmjs.org/postcss/8.5.14,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/postcss,no
npm,postcss-value-parser,4.2.0,MIT,https://registry.npmjs.org/postcss-value-parser/4.2.0,git+https://github.com/TrySound/postcss-value-parser.git,https://registry.npmjs.org/postcss-value-parser/4.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/postcss-value-parser,no
npm,prelude-ls,1.2.1,MIT,https://registry.npmjs.org/prelude-ls/1.2.1,git://github.com/gkz/prelude-ls.git,https://registry.npmjs.org/prelude-ls/1.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/prelude-ls,no
npm,prop-types,15.8.1,MIT,https://registry.npmjs.org/prop-types/15.8.1,git+https://github.com/facebook/prop-types.git,https://registry.npmjs.org/prop-types/15.8.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/prop-types,no
npm,punycode,2.3.1,MIT,https://registry.npmjs.org/punycode/2.3.1,git+https://github.com/mathiasbynens/punycode.js.git,https://registry.npmjs.org/punycode/2.3.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/punycode,no
npm,queue-microtask,1.2.3,MIT,https://registry.npmjs.org/queue-microtask/1.2.3,git://github.com/feross/queue-microtask.git,https://registry.npmjs.org/queue-microtask/1.2.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/queue-microtask,no
npm,react,19.2.6,MIT,https://registry.npmjs.org/react/19.2.6,git+https://github.com/facebook/react.git,https://registry.npmjs.org/react/19.2.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/react,no
npm,react-dom,19.2.6,MIT,https://registry.npmjs.org/react-dom/19.2.6,git+https://github.com/facebook/react.git,https://registry.npmjs.org/react-dom/19.2.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/react-dom,no
npm,react-is,16.13.1,MIT,https://registry.npmjs.org/react-is/16.13.1,git+https://github.com/facebook/react.git,https://registry.npmjs.org/react-is/16.13.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/react-is,no
npm,react-server-dom-webpack,19.2.6,MIT,https://registry.npmjs.org/react-server-dom-webpack/19.2.6,git+https://github.com/facebook/react.git,https://registry.npmjs.org/react-server-dom-webpack/19.2.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/react-server-dom-webpack,no
npm,reflect.getprototypeof,1.0.10,MIT,https://registry.npmjs.org/reflect.getprototypeof/1.0.10,git+https://github.com/es-shims/Reflect.getPrototypeOf.git,https://registry.npmjs.org/reflect.getprototypeof/1.0.10,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/reflect.getprototypeof,no
npm,regexp.prototype.flags,1.5.4,MIT,https://registry.npmjs.org/regexp.prototype.flags/1.5.4,git://github.com/es-shims/RegExp.prototype.flags.git,https://registry.npmjs.org/regexp.prototype.flags/1.5.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/regexp.prototype.flags,no
npm,require-from-string,2.0.2,MIT,https://registry.npmjs.org/require-from-string/2.0.2,git+https://github.com/floatdrop/require-from-string.git,https://registry.npmjs.org/require-from-string/2.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/require-from-string,no
npm,resolve,2.0.0-next.7,MIT,https://registry.npmjs.org/resolve/2.0.0-next.7,git+ssh://git@github.com/browserify/resolve.git,https://registry.npmjs.org/resolve/2.0.0-next.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/resolve,no
npm,resolve-from,4.0.0,MIT,https://registry.npmjs.org/resolve-from/4.0.0,git+https://github.com/sindresorhus/resolve-from.git,https://registry.npmjs.org/resolve-from/4.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/resolve-from,no
npm,resolve-pkg-maps,1.0.0,MIT,https://registry.npmjs.org/resolve-pkg-maps/1.0.0,git+https://github.com/privatenumber/resolve-pkg-maps.git,https://registry.npmjs.org/resolve-pkg-maps/1.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/resolve-pkg-maps,no
npm,reusify,1.1.0,MIT,https://registry.npmjs.org/reusify/1.1.0,git+https://github.com/mcollina/reusify.git,https://registry.npmjs.org/reusify/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/reusify,no
npm,rolldown,1.0.1,MIT,https://registry.npmjs.org/rolldown/1.0.1,git+https://github.com/rolldown/rolldown.git,https://registry.npmjs.org/rolldown/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/rolldown,no
npm,run-parallel,1.2.0,MIT,https://registry.npmjs.org/run-parallel/1.2.0,git://github.com/feross/run-parallel.git,https://registry.npmjs.org/run-parallel/1.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/run-parallel,no
npm,safe-array-concat,1.1.4,MIT,https://registry.npmjs.org/safe-array-concat/1.1.4,git+https://github.com/ljharb/safe-array-concat.git,https://registry.npmjs.org/safe-array-concat/1.1.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/safe-array-concat,no
npm,safe-push-apply,1.0.0,MIT,https://registry.npmjs.org/safe-push-apply/1.0.0,git+https://github.com/ljharb/safe-push-apply.git,https://registry.npmjs.org/safe-push-apply/1.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/safe-push-apply,no
npm,safe-regex-test,1.1.0,MIT,https://registry.npmjs.org/safe-regex-test/1.1.0,git+https://github.com/ljharb/safe-regex-test.git,https://registry.npmjs.org/safe-regex-test/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/safe-regex-test,no
npm,satori,0.16.0,MPL-2.0,https://registry.npmjs.org/satori/0.16.0,git+https://github.com/vercel/satori.git,https://registry.npmjs.org/satori/0.16.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/satori,no
npm,scheduler,0.27.0,MIT,https://registry.npmjs.org/scheduler/0.27.0,git+https://github.com/facebook/react.git,https://registry.npmjs.org/scheduler/0.27.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/scheduler,no
npm,schema-utils,4.3.3,MIT,https://registry.npmjs.org/schema-utils/4.3.3,git+https://github.com/webpack/schema-utils.git,https://registry.npmjs.org/schema-utils/4.3.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/schema-utils,no
npm,semver,6.3.1,ISC,https://registry.npmjs.org/semver/6.3.1,git+https://github.com/npm/node-semver.git,https://registry.npmjs.org/semver/6.3.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/semver,no
npm,semver,7.8.0,ISC,https://registry.npmjs.org/semver/7.8.0,git+https://github.com/npm/node-semver.git,https://registry.npmjs.org/semver/7.8.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/typescript-estree/node_modules/semver; frontend/package-lock.json:node_modules/is-bun-module/node_modules/semver; frontend/package-lock.json:node_modules/sharp/node_modules/semver,no
npm,set-function-length,1.2.2,MIT,https://registry.npmjs.org/set-function-length/1.2.2,git+https://github.com/ljharb/set-function-length.git,https://registry.npmjs.org/set-function-length/1.2.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/set-function-length,no
npm,set-function-name,2.0.2,MIT,https://registry.npmjs.org/set-function-name/2.0.2,git+https://github.com/ljharb/set-function-name.git,https://registry.npmjs.org/set-function-name/2.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/set-function-name,no
npm,set-proto,1.0.0,MIT,https://registry.npmjs.org/set-proto/1.0.0,git+https://github.com/ljharb/set-proto.git,https://registry.npmjs.org/set-proto/1.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/set-proto,no
npm,sharp,0.34.5,Apache-2.0,https://registry.npmjs.org/sharp/0.34.5,git://github.com/lovell/sharp.git,https://registry.npmjs.org/sharp/0.34.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/sharp,no
npm,shebang-command,2.0.0,MIT,https://registry.npmjs.org/shebang-command/2.0.0,git+https://github.com/kevva/shebang-command.git,https://registry.npmjs.org/shebang-command/2.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/shebang-command,no
npm,shebang-regex,3.0.0,MIT,https://registry.npmjs.org/shebang-regex/3.0.0,git+https://github.com/sindresorhus/shebang-regex.git,https://registry.npmjs.org/shebang-regex/3.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/shebang-regex,no
